,,w,u,total_demand,served,un_served_demand,denied,los
34.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,4,0.0,4.0,7.0,10.0,-3.0,0.0,1.4285714285714286
34.0,261,1.0,4.0,6.0,5.0,1.0,0.0,0.8333333333333334
34.0,262,12.0,50.0,90.0,78.0,12.0,0.0,0.8666666666666667
34.0,263,0.0,50.0,83.0,85.0,-2.0,0.0,1.0240963855421688
34.0,137,8.0,36.0,72.0,64.0,8.0,0.0,0.8888888888888888
34.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,13,0.0,5.0,43.0,48.0,-5.0,0.0,1.1162790697674418
34.0,140,13.0,50.0,102.0,100.0,2.0,0.0,0.9803921568627451
34.0,141,8.0,64.0,114.0,122.0,-8.0,0.0,1.0701754385964912
34.0,142,18.0,55.0,76.0,64.0,12.0,0.0,0.8421052631578947
34.0,143,13.0,32.0,48.0,35.0,13.0,0.0,0.7291666666666666
34.0,144,0.0,1.0,13.0,14.0,-1.0,1.0,1.0769230769230769
34.0,148,5.0,10.0,14.0,9.0,5.0,0.0,0.6428571428571429
34.0,151,11.0,28.0,32.0,23.0,9.0,0.0,0.71875
34.0,24,1.0,16.0,17.0,16.0,1.0,0.0,0.9411764705882353
34.0,152,0.0,2.0,4.0,5.0,-1.0,1.0,1.25
34.0,158,1.0,10.0,18.0,17.0,1.0,0.0,0.9444444444444444
34.0,161,0.0,32.0,61.0,63.0,-2.0,0.0,1.0327868852459017
34.0,162,0.0,63.0,115.0,117.0,-2.0,0.0,1.017391304347826
34.0,163,0.0,30.0,48.0,51.0,-3.0,0.0,1.0625
34.0,164,0.0,35.0,58.0,58.0,0.0,0.0,1.0
34.0,166,7.0,6.0,16.0,11.0,5.0,0.0,0.6875
34.0,41,0.0,14.0,14.0,14.0,0.0,0.0,1.0
34.0,42,3.0,4.0,16.0,13.0,3.0,0.0,0.8125
34.0,43,4.0,15.0,29.0,25.0,4.0,0.0,0.8620689655172413
34.0,170,0.0,86.0,134.0,134.0,0.0,0.0,1.0
34.0,45,0.0,1.0,0.0,1.0,-1.0,0.0,0.0
34.0,48,13.0,68.0,109.0,96.0,13.0,0.0,0.8807339449541285
34.0,50,0.0,26.0,47.0,47.0,0.0,0.0,1.0
34.0,186,0.0,87.0,155.0,155.0,0.0,0.0,1.0
34.0,194,1.0,0.0,1.0,0.0,1.0,0.0,0.0
34.0,68,13.0,33.0,52.0,46.0,6.0,0.0,0.8846153846153846
34.0,74,0.0,12.0,19.0,20.0,-1.0,0.0,1.0526315789473684
34.0,75,1.0,30.0,42.0,49.0,-7.0,0.0,1.1666666666666667
34.0,79,0.0,40.0,51.0,51.0,0.0,0.0,1.0
34.0,209,1.0,0.0,8.0,5.0,3.0,2.0,0.625
34.0,211,2.0,4.0,10.0,8.0,2.0,1.0,0.8
34.0,87,2.0,21.0,17.0,15.0,2.0,0.0,0.8823529411764706
34.0,88,5.0,0.0,16.0,11.0,5.0,2.0,0.6875
34.0,90,4.0,37.0,60.0,56.0,4.0,0.0,0.9333333333333333
34.0,224,6.0,19.0,21.0,15.0,6.0,0.0,0.7142857142857143
34.0,100,7.0,65.0,95.0,88.0,7.0,0.0,0.9263157894736842
34.0,229,0.0,69.0,86.0,86.0,0.0,0.0,1.0
34.0,230,5.0,17.0,51.0,46.0,5.0,0.0,0.9019607843137255
34.0,231,0.0,21.0,40.0,41.0,-1.0,0.0,1.025
34.0,232,3.0,0.0,4.0,1.0,3.0,0.0,0.25
34.0,233,12.0,48.0,52.0,40.0,12.0,0.0,0.7692307692307693
34.0,234,9.0,29.0,52.0,43.0,9.0,0.0,0.8269230769230769
34.0,107,0.0,53.0,100.0,100.0,0.0,0.0,1.0
34.0,236,12.0,100.0,142.0,130.0,12.0,0.0,0.9154929577464789
34.0,237,7.0,85.0,107.0,100.0,7.0,0.0,0.9345794392523364
34.0,238,2.0,55.0,98.0,107.0,-9.0,0.0,1.0918367346938775
34.0,239,9.0,63.0,92.0,83.0,9.0,0.0,0.9021739130434783
34.0,113,12.0,44.0,48.0,40.0,8.0,0.0,0.8333333333333334
34.0,114,11.0,22.0,22.0,11.0,11.0,0.0,0.5
34.0,243,3.0,1.0,1.0,1.0,0.0,0.0,1.0
34.0,116,0.0,3.0,5.0,6.0,-1.0,5.0,1.2
34.0,244,0.0,3.0,4.0,5.0,-1.0,0.0,1.25
34.0,246,3.0,14.0,20.0,20.0,0.0,0.0,1.0
34.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,249,0.0,39.0,59.0,65.0,-6.0,0.0,1.1016949152542372
34.0,125,3.0,4.0,9.0,8.0,1.0,0.0,0.8888888888888888
34.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,128,1.0,0.0,1.0,0.0,1.0,0.0,0.0
35.0,4,1.0,6.0,20.0,19.0,1.0,0.0,0.95
35.0,261,0.0,4.0,9.0,10.0,-1.0,0.0,1.1111111111111112
35.0,262,0.0,48.0,73.0,84.0,-11.0,0.0,1.1506849315068493
35.0,263,0.0,51.0,87.0,87.0,0.0,0.0,1.0
35.0,137,6.0,33.0,57.0,58.0,-1.0,0.0,1.0175438596491229
35.0,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,13,5.0,17.0,51.0,46.0,5.0,0.0,0.9019607843137255
35.0,140,3.0,70.0,104.0,109.0,-5.0,0.0,1.0480769230769231
35.0,141,5.0,88.0,117.0,115.0,2.0,0.0,0.9829059829059829
35.0,142,8.0,56.0,84.0,93.0,-9.0,0.0,1.1071428571428572
35.0,143,0.0,45.0,59.0,70.0,-11.0,0.0,1.1864406779661016
35.0,144,2.0,8.0,10.0,8.0,2.0,0.0,0.8
35.0,148,1.0,4.0,11.0,15.0,-4.0,0.0,1.3636363636363635
35.0,151,7.0,22.0,38.0,39.0,-1.0,0.0,1.0263157894736843
35.0,24,0.0,10.0,15.0,16.0,-1.0,0.0,1.0666666666666667
35.0,152,0.0,4.0,3.0,3.0,0.0,0.0,1.0
35.0,158,13.0,17.0,35.0,22.0,13.0,0.0,0.6285714285714286
35.0,161,12.0,48.0,85.0,73.0,12.0,0.0,0.8588235294117647
35.0,162,11.0,83.0,101.0,90.0,11.0,0.0,0.8910891089108911
35.0,163,4.0,32.0,60.0,56.0,4.0,0.0,0.9333333333333333
35.0,164,7.0,52.0,61.0,54.0,7.0,0.0,0.8852459016393442
35.0,166,2.0,0.0,19.0,22.0,-3.0,2.0,1.1578947368421053
35.0,41,3.0,7.0,11.0,8.0,3.0,0.0,0.7272727272727273
35.0,42,3.0,1.0,10.0,10.0,0.0,0.0,1.0
35.0,43,0.0,15.0,28.0,31.0,-3.0,0.0,1.1071428571428572
35.0,170,6.0,75.0,127.0,121.0,6.0,0.0,0.952755905511811
35.0,45,1.0,0.0,4.0,3.0,1.0,0.0,0.75
35.0,48,4.0,88.0,133.0,139.0,-6.0,0.0,1.0451127819548873
35.0,50,6.0,24.0,45.0,39.0,6.0,0.0,0.8666666666666667
35.0,186,4.0,96.0,151.0,147.0,4.0,0.0,0.9735099337748344
35.0,194,0.0,0.0,0.0,1.0,-1.0,0.0,0.0
35.0,68,6.0,35.0,58.0,64.0,-6.0,0.0,1.103448275862069
35.0,74,7.0,8.0,14.0,7.0,7.0,0.0,0.5
35.0,75,0.0,19.0,22.0,23.0,-1.0,0.0,1.0454545454545454
35.0,79,8.0,38.0,66.0,58.0,8.0,0.0,0.8787878787878788
35.0,209,2.0,3.0,4.0,2.0,2.0,1.0,0.5
35.0,211,2.0,7.0,16.0,16.0,0.0,0.0,1.0
35.0,87,0.0,6.0,15.0,15.0,0.0,0.0,1.0
35.0,88,0.0,1.0,11.0,12.0,-1.0,4.0,1.0909090909090908
35.0,90,5.0,30.0,57.0,54.0,3.0,0.0,0.9473684210526315
35.0,224,6.0,14.0,25.0,25.0,0.0,0.0,1.0
35.0,100,6.0,50.0,70.0,70.0,0.0,0.0,1.0
35.0,229,0.0,57.0,106.0,106.0,0.0,0.0,1.0
35.0,230,12.0,30.0,53.0,46.0,7.0,0.0,0.8679245283018868
35.0,231,6.0,24.0,46.0,40.0,6.0,0.0,0.8695652173913043
35.0,232,1.0,0.0,2.0,3.0,-1.0,1.0,1.5
35.0,233,0.0,35.0,60.0,70.0,-10.0,0.0,1.1666666666666667
35.0,234,0.0,27.0,54.0,63.0,-9.0,0.0,1.1666666666666667
35.0,107,0.0,65.0,92.0,92.0,0.0,0.0,1.0
35.0,236,7.0,75.0,150.0,148.0,2.0,0.0,0.9866666666666667
35.0,237,25.0,90.0,131.0,109.0,22.0,0.0,0.8320610687022901
35.0,238,0.0,54.0,81.0,81.0,0.0,0.0,1.0
35.0,239,0.0,50.0,98.0,103.0,-5.0,0.0,1.0510204081632653
35.0,113,5.0,30.0,56.0,59.0,-3.0,0.0,1.0535714285714286
35.0,114,2.0,7.0,19.0,25.0,-6.0,2.0,1.3157894736842106
35.0,243,0.0,0.0,2.0,2.0,0.0,3.0,1.0
35.0,116,4.0,0.0,6.0,2.0,4.0,0.0,0.3333333333333333
35.0,244,3.0,0.0,11.0,8.0,3.0,0.0,0.7272727272727273
35.0,246,0.0,18.0,36.0,39.0,-3.0,0.0,1.0833333333333333
35.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.0,249,7.0,49.0,60.0,53.0,7.0,0.0,0.8833333333333333
35.0,125,0.0,5.0,7.0,10.0,-3.0,0.0,1.4285714285714286
35.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,128,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,4,0.0,6.0,10.0,10.0,0.0,0.0,1.0
36.0,261,3.0,0.0,14.0,11.0,3.0,0.0,0.7857142857142857
36.0,262,0.0,31.0,79.0,79.0,0.0,0.0,1.0
36.0,263,0.0,47.0,86.0,86.0,0.0,0.0,1.0
36.0,137,0.0,35.0,50.0,56.0,-6.0,0.0,1.12
36.0,12,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,13,1.0,21.0,53.0,56.0,-3.0,0.0,1.0566037735849056
36.0,140,10.0,49.0,102.0,94.0,8.0,0.0,0.9215686274509803
36.0,141,2.0,83.0,125.0,123.0,2.0,0.0,0.984
36.0,142,0.0,52.0,79.0,84.0,-5.0,0.0,1.0632911392405062
36.0,143,0.0,39.0,60.0,60.0,0.0,0.0,1.0
36.0,144,1.0,8.0,11.0,12.0,-1.0,0.0,1.0909090909090908
36.0,148,10.0,6.0,22.0,13.0,9.0,0.0,0.5909090909090909
36.0,151,0.0,19.0,39.0,45.0,-6.0,0.0,1.1538461538461537
36.0,24,0.0,10.0,12.0,12.0,0.0,0.0,1.0
36.0,152,3.0,0.0,5.0,2.0,3.0,0.0,0.4
36.0,158,0.0,12.0,29.0,42.0,-13.0,0.0,1.4482758620689655
36.0,161,7.0,61.0,102.0,105.0,-3.0,0.0,1.0294117647058822
36.0,162,0.0,62.0,118.0,122.0,-4.0,0.0,1.0338983050847457
36.0,163,0.0,35.0,52.0,56.0,-4.0,0.0,1.0769230769230769
36.0,164,0.0,44.0,62.0,67.0,-5.0,0.0,1.0806451612903225
36.0,166,2.0,10.0,15.0,14.0,1.0,0.0,0.9333333333333333
36.0,41,3.0,2.0,12.0,9.0,3.0,2.0,0.75
36.0,42,3.0,4.0,6.0,6.0,0.0,0.0,1.0
36.0,43,2.0,21.0,40.0,38.0,2.0,0.0,0.95
36.0,170,0.0,89.0,139.0,144.0,-5.0,0.0,1.0359712230215827
36.0,45,3.0,1.0,7.0,5.0,2.0,0.0,0.7142857142857143
36.0,48,0.0,98.0,133.0,134.0,-1.0,0.0,1.0075187969924813
36.0,50,0.0,28.0,37.0,42.0,-5.0,0.0,1.135135135135135
36.0,186,11.0,97.0,157.0,146.0,11.0,0.0,0.9299363057324841
36.0,194,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,68,0.0,35.0,66.0,71.0,-5.0,0.0,1.0757575757575757
36.0,74,2.0,7.0,17.0,21.0,-4.0,0.0,1.2352941176470589
36.0,75,0.0,18.0,26.0,26.0,0.0,0.0,1.0
36.0,79,10.0,38.0,60.0,53.0,7.0,0.0,0.8833333333333333
36.0,209,1.0,1.0,1.0,2.0,-1.0,0.0,2.0
36.0,211,7.0,7.0,11.0,6.0,5.0,0.0,0.5454545454545454
36.0,87,4.0,0.0,34.0,28.0,6.0,2.0,0.8235294117647058
36.0,88,0.0,6.0,7.0,7.0,0.0,0.0,1.0
36.0,90,0.0,35.0,61.0,65.0,-4.0,0.0,1.0655737704918034
36.0,224,0.0,23.0,25.0,31.0,-6.0,0.0,1.24
36.0,100,0.0,40.0,76.0,80.0,-4.0,0.0,1.0526315789473684
36.0,229,22.0,59.0,106.0,84.0,22.0,0.0,0.7924528301886793
36.0,230,1.0,29.0,45.0,54.0,-9.0,0.0,1.2
36.0,231,0.0,22.0,52.0,55.0,-3.0,0.0,1.0576923076923077
36.0,232,4.0,0.0,6.0,3.0,3.0,0.0,0.5
36.0,233,5.0,29.0,61.0,56.0,5.0,0.0,0.9180327868852459
36.0,234,0.0,40.0,70.0,70.0,0.0,0.0,1.0
36.0,107,0.0,56.0,94.0,94.0,0.0,0.0,1.0
36.0,236,0.0,81.0,155.0,156.0,-1.0,0.0,1.0064516129032257
36.0,237,19.0,100.0,159.0,159.0,0.0,0.0,1.0
36.0,238,0.0,48.0,91.0,91.0,0.0,0.0,1.0
36.0,239,14.0,51.0,89.0,75.0,14.0,0.0,0.8426966292134831
36.0,113,18.0,29.0,47.0,29.0,18.0,0.0,0.6170212765957447
36.0,114,0.0,18.0,23.0,23.0,0.0,0.0,1.0
36.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,116,0.0,3.0,6.0,9.0,-3.0,1.0,1.5
36.0,244,2.0,0.0,7.0,5.0,2.0,3.0,0.7142857142857143
36.0,246,0.0,29.0,51.0,51.0,0.0,0.0,1.0
36.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.0,249,4.0,28.0,53.0,52.0,1.0,0.0,0.9811320754716981
36.0,125,0.0,7.0,16.0,16.0,0.0,0.0,1.0
36.0,127,0.0,0.0,1.0,0.0,1.0,1.0,0.0
37.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,4,5.0,2.0,8.0,3.0,5.0,0.0,0.375
37.0,261,0.0,2.0,12.0,15.0,-3.0,0.0,1.25
37.0,262,2.0,47.0,69.0,67.0,2.0,0.0,0.9710144927536232
37.0,263,0.0,42.0,69.0,69.0,0.0,0.0,1.0
37.0,137,7.0,35.0,53.0,46.0,7.0,0.0,0.8679245283018868
37.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,13,9.0,29.0,41.0,32.0,9.0,0.0,0.7804878048780488
37.0,140,2.0,52.0,90.0,95.0,-5.0,0.0,1.0555555555555556
37.0,141,11.0,58.0,91.0,80.0,11.0,0.0,0.8791208791208791
37.0,142,7.0,44.0,83.0,76.0,7.0,0.0,0.9156626506024096
37.0,143,8.0,49.0,63.0,55.0,8.0,0.0,0.873015873015873
37.0,144,5.0,12.0,12.0,8.0,4.0,0.0,0.6666666666666666
37.0,148,2.0,8.0,8.0,11.0,-3.0,5.0,1.375
37.0,151,2.0,19.0,30.0,28.0,2.0,0.0,0.9333333333333333
37.0,24,2.0,10.0,9.0,7.0,2.0,0.0,0.7777777777777778
37.0,152,0.0,3.0,4.0,5.0,-1.0,2.0,1.25
37.0,158,11.0,30.0,38.0,27.0,11.0,0.0,0.7105263157894737
37.0,161,5.0,50.0,88.0,87.0,1.0,0.0,0.9886363636363636
37.0,162,0.0,81.0,126.0,126.0,0.0,0.0,1.0
37.0,163,4.0,50.0,64.0,60.0,4.0,0.0,0.9375
37.0,164,6.0,35.0,58.0,52.0,6.0,0.0,0.896551724137931
37.0,166,0.0,8.0,10.0,11.0,-1.0,0.0,1.1
37.0,41,3.0,0.0,13.0,13.0,0.0,0.0,1.0
37.0,42,0.0,4.0,4.0,6.0,-2.0,1.0,1.5
37.0,43,5.0,12.0,22.0,17.0,5.0,0.0,0.7727272727272727
37.0,170,11.0,117.0,136.0,125.0,11.0,0.0,0.9191176470588235
37.0,45,0.0,0.0,4.0,4.0,0.0,3.0,1.0
37.0,48,14.0,86.0,115.0,101.0,14.0,0.0,0.8782608695652174
37.0,50,6.0,28.0,24.0,18.0,6.0,0.0,0.75
37.0,186,0.0,116.0,173.0,177.0,-4.0,0.0,1.023121387283237
37.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,68,14.0,47.0,61.0,47.0,14.0,0.0,0.7704918032786885
37.0,74,1.0,8.0,9.0,9.0,0.0,0.0,1.0
37.0,75,0.0,14.0,26.0,26.0,0.0,0.0,1.0
37.0,79,6.0,40.0,52.0,53.0,-1.0,0.0,1.0192307692307692
37.0,209,2.0,0.0,2.0,1.0,1.0,0.0,0.5
37.0,211,0.0,2.0,7.0,11.0,-4.0,3.0,1.5714285714285714
37.0,87,5.0,14.0,24.0,21.0,3.0,0.0,0.875
37.0,88,0.0,3.0,6.0,6.0,0.0,0.0,1.0
37.0,90,6.0,52.0,63.0,57.0,6.0,0.0,0.9047619047619048
37.0,224,0.0,9.0,12.0,12.0,0.0,0.0,1.0
37.0,100,3.0,56.0,97.0,94.0,3.0,0.0,0.9690721649484536
37.0,229,0.0,68.0,95.0,114.0,-19.0,0.0,1.2
37.0,230,4.0,41.0,61.0,57.0,4.0,0.0,0.9344262295081968
37.0,231,6.0,22.0,49.0,43.0,6.0,0.0,0.8775510204081632
37.0,232,0.0,0.0,3.0,5.0,-2.0,2.0,1.6666666666666667
37.0,233,0.0,47.0,62.0,65.0,-3.0,0.0,1.0483870967741935
37.0,234,5.0,48.0,73.0,68.0,5.0,0.0,0.9315068493150684
37.0,107,0.0,45.0,72.0,72.0,0.0,0.0,1.0
37.0,236,4.0,80.0,149.0,145.0,4.0,0.0,0.9731543624161074
37.0,237,22.0,90.0,150.0,144.0,6.0,0.0,0.96
37.0,238,9.0,28.0,73.0,64.0,9.0,0.0,0.8767123287671232
37.0,239,2.0,68.0,102.0,111.0,-9.0,0.0,1.088235294117647
37.0,113,6.0,31.0,47.0,59.0,-12.0,0.0,1.2553191489361701
37.0,114,0.0,14.0,19.0,19.0,0.0,0.0,1.0
37.0,243,0.0,1.0,0.0,0.0,0.0,0.0,0.0
37.0,116,0.0,2.0,3.0,3.0,0.0,0.0,1.0
37.0,244,4.0,4.0,5.0,3.0,2.0,0.0,0.6
37.0,246,6.0,28.0,51.0,45.0,6.0,0.0,0.8823529411764706
37.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37.0,249,0.0,24.0,44.0,48.0,-4.0,0.0,1.0909090909090908
37.0,125,2.0,4.0,6.0,4.0,2.0,0.0,0.6666666666666666
37.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,4,0.0,2.0,11.0,16.0,-5.0,0.0,1.4545454545454546
38.0,261,3.0,6.0,9.0,6.0,3.0,0.0,0.6666666666666666
38.0,262,2.0,30.0,60.0,59.0,1.0,0.0,0.9833333333333333
38.0,263,0.0,55.0,71.0,71.0,0.0,0.0,1.0
38.0,137,10.0,36.0,55.0,49.0,6.0,0.0,0.8909090909090909
38.0,12,0.0,1.0,2.0,0.0,2.0,2.0,0.0
38.0,13,0.0,31.0,43.0,51.0,-8.0,0.0,1.186046511627907
38.0,140,14.0,80.0,96.0,82.0,14.0,0.0,0.8541666666666666
38.0,141,0.0,83.0,105.0,112.0,-7.0,0.0,1.0666666666666667
38.0,142,0.0,65.0,74.0,78.0,-4.0,0.0,1.054054054054054
38.0,143,9.0,30.0,54.0,52.0,2.0,0.0,0.9629629629629629
38.0,144,1.0,4.0,13.0,17.0,-4.0,0.0,1.3076923076923077
38.0,148,0.0,5.0,15.0,16.0,-1.0,0.0,1.0666666666666667
38.0,151,4.0,13.0,32.0,30.0,2.0,0.0,0.9375
38.0,24,0.0,4.0,6.0,8.0,-2.0,0.0,1.3333333333333333
38.0,152,0.0,1.0,1.0,1.0,0.0,0.0,1.0
38.0,158,0.0,20.0,21.0,30.0,-9.0,0.0,1.4285714285714286
38.0,161,24.0,48.0,87.0,65.0,22.0,0.0,0.7471264367816092
38.0,162,8.0,75.0,101.0,93.0,8.0,0.0,0.9207920792079208
38.0,163,10.0,41.0,57.0,49.0,8.0,0.0,0.8596491228070176
38.0,164,0.0,32.0,55.0,59.0,-4.0,0.0,1.0727272727272728
38.0,166,0.0,1.0,12.0,12.0,0.0,0.0,1.0
38.0,41,0.0,5.0,6.0,9.0,-3.0,0.0,1.5
38.0,42,0.0,2.0,5.0,5.0,0.0,0.0,1.0
38.0,43,7.0,21.0,30.0,28.0,2.0,0.0,0.9333333333333333
38.0,170,0.0,90.0,131.0,136.0,-5.0,0.0,1.0381679389312977
38.0,45,0.0,1.0,3.0,3.0,0.0,0.0,1.0
38.0,48,0.0,83.0,94.0,102.0,-8.0,0.0,1.0851063829787233
38.0,50,2.0,16.0,35.0,39.0,-4.0,0.0,1.1142857142857143
38.0,186,31.0,119.0,152.0,121.0,31.0,0.0,0.7960526315789473
38.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,68,1.0,46.0,71.0,84.0,-13.0,0.0,1.1830985915492958
38.0,74,1.0,6.0,9.0,8.0,1.0,0.0,0.8888888888888888
38.0,75,3.0,12.0,28.0,25.0,3.0,0.0,0.8928571428571429
38.0,79,0.0,38.0,49.0,53.0,-4.0,0.0,1.0816326530612246
38.0,209,0.0,0.0,2.0,3.0,-1.0,1.0,1.5
38.0,211,1.0,5.0,12.0,11.0,1.0,0.0,0.9166666666666666
38.0,87,0.0,11.0,17.0,22.0,-5.0,0.0,1.2941176470588236
38.0,88,0.0,3.0,8.0,8.0,0.0,0.0,1.0
38.0,90,11.0,49.0,67.0,60.0,7.0,0.0,0.8955223880597015
38.0,224,7.0,10.0,17.0,10.0,7.0,0.0,0.5882352941176471
38.0,100,0.0,82.0,111.0,111.0,0.0,0.0,1.0
38.0,229,17.0,59.0,77.0,60.0,17.0,0.0,0.7792207792207793
38.0,230,9.0,40.0,64.0,55.0,9.0,0.0,0.859375
38.0,231,0.0,23.0,42.0,48.0,-6.0,0.0,1.1428571428571428
38.0,232,1.0,0.0,3.0,1.0,2.0,1.0,0.3333333333333333
38.0,233,9.0,37.0,47.0,38.0,9.0,0.0,0.8085106382978723
38.0,234,4.0,36.0,72.0,69.0,3.0,0.0,0.9583333333333334
38.0,107,10.0,46.0,70.0,60.0,10.0,0.0,0.8571428571428571
38.0,236,1.0,94.0,134.0,133.0,1.0,0.0,0.9925373134328358
38.0,237,10.0,105.0,163.0,169.0,-6.0,0.0,1.0368098159509203
38.0,238,2.0,55.0,83.0,90.0,-7.0,0.0,1.0843373493975903
38.0,239,0.0,51.0,82.0,82.0,0.0,0.0,1.0
38.0,113,7.0,23.0,49.0,44.0,5.0,0.0,0.8979591836734694
38.0,114,2.0,11.0,20.0,18.0,2.0,0.0,0.9
38.0,243,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,116,0.0,1.0,0.0,0.0,0.0,0.0,0.0
38.0,244,0.0,3.0,6.0,4.0,2.0,6.0,0.6666666666666666
38.0,246,0.0,27.0,31.0,36.0,-5.0,0.0,1.1612903225806452
38.0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,249,13.0,25.0,48.0,35.0,13.0,0.0,0.7291666666666666
38.0,125,4.0,5.0,11.0,9.0,2.0,0.0,0.8181818181818182
38.0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,4,1.0,4.0,6.0,5.0,1.0,0.0,0.8333333333333334
39.0,261,0.0,4.0,11.0,13.0,-2.0,1.0,1.1818181818181819
39.0,262,0.0,48.0,72.0,72.0,0.0,0.0,1.0
39.0,263,0.0,55.0,79.0,79.0,0.0,0.0,1.0
39.0,137,7.0,38.0,48.0,50.0,-2.0,0.0,1.0416666666666667
39.0,12,1.0,2.0,1.0,0.0,1.0,0.0,0.0
39.0,13,0.0,29.0,29.0,29.0,0.0,0.0,1.0
39.0,140,13.0,59.0,85.0,85.0,0.0,0.0,1.0
39.0,141,8.0,64.0,87.0,79.0,8.0,0.0,0.9080459770114943
39.0,142,0.0,55.0,72.0,72.0,0.0,0.0,1.0
39.0,143,9.0,32.0,48.0,48.0,0.0,0.0,1.0
39.0,144,0.0,8.0,12.0,13.0,-1.0,0.0,1.0833333333333333
39.0,148,0.0,6.0,15.0,15.0,0.0,0.0,1.0
39.0,151,3.0,23.0,43.0,44.0,-1.0,0.0,1.0232558139534884
39.0,24,5.0,7.0,8.0,3.0,5.0,0.0,0.375
39.0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,158,0.0,16.0,25.0,25.0,0.0,0.0,1.0
39.0,161,5.0,69.0,96.0,113.0,-17.0,0.0,1.1770833333333333
39.0,162,0.0,62.0,87.0,93.0,-6.0,0.0,1.0689655172413792
39.0,163,18.0,53.0,71.0,60.0,11.0,0.0,0.8450704225352113
39.0,164,0.0,40.0,54.0,54.0,0.0,0.0,1.0
39.0,166,0.0,5.0,10.0,10.0,0.0,0.0,1.0
39.0,41,0.0,2.0,6.0,6.0,0.0,0.0,1.0
39.0,42,1.0,5.0,1.0,0.0,1.0,0.0,0.0
39.0,43,0.0,20.0,29.0,35.0,-6.0,0.0,1.206896551724138
39.0,170,0.0,84.0,112.0,112.0,0.0,0.0,1.0
39.0,45,3.0,0.0,7.0,4.0,3.0,0.0,0.5714285714285714
39.0,48,4.0,70.0,80.0,76.0,4.0,0.0,0.95
39.0,50,0.0,19.0,43.0,44.0,-1.0,0.0,1.0232558139534884
39.0,186,0.0,86.0,111.0,137.0,-26.0,0.0,1.2342342342342343
39.0,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,68,0.0,42.0,64.0,64.0,0.0,0.0,1.0
39.0,74,2.0,4.0,14.0,13.0,1.0,0.0,0.9285714285714286
39.0,75,0.0,17.0,33.0,35.0,-2.0,0.0,1.0606060606060606
39.0,79,6.0,37.0,60.0,54.0,6.0,0.0,0.9
39.0,209,1.0,1.0,3.0,2.0,1.0,0.0,0.6666666666666666
39.0,211,0.0,7.0,16.0,17.0,-1.0,0.0,1.0625
39.0,87,0.0,6.0,19.0,19.0,0.0,0.0,1.0
39.0,88,0.0,4.0,4.0,4.0,0.0,0.0,1.0
39.0,90,0.0,44.0,55.0,64.0,-9.0,0.0,1.1636363636363636
39.0,224,1.0,7.0,16.0,21.0,-5.0,0.0,1.3125
39.0,100,16.0,99.0,121.0,105.0,16.0,0.0,0.8677685950413223
39.0,229,2.0,55.0,78.0,90.0,-12.0,0.0,1.1538461538461537
39.0,230,11.0,55.0,84.0,81.0,3.0,0.0,0.9642857142857143
39.0,231,0.0,27.0,43.0,43.0,0.0,0.0,1.0
39.0,232,1.0,1.0,3.0,3.0,0.0,0.0,1.0
39.0,233,3.0,50.0,51.0,54.0,-3.0,0.0,1.0588235294117647
39.0,234,0.0,31.0,52.0,55.0,-3.0,0.0,1.0576923076923077
39.0,107,17.0,56.0,81.0,73.0,8.0,0.0,0.9012345679012346
39.0,236,31.0,92.0,146.0,115.0,31.0,0.0,0.7876712328767124
39.0,237,5.0,87.0,114.0,114.0,0.0,0.0,1.0
39.0,238,6.0,59.0,92.0,86.0,6.0,0.0,0.9347826086956522
39.0,239,5.0,59.0,85.0,80.0,5.0,0.0,0.9411764705882353
39.0,113,0.0,38.0,51.0,58.0,-7.0,0.0,1.1372549019607843
